user_id,event_date,period,user_segment,device,traffic_source,visit,product_view,cart,payment,purchase,error_type,purchase_amount
101880,2026-08-16,after,new,PC,Instagram,1,1,1,0,0,none,0
101881,2026-08-16,after,light,Android,X,1,0,0,0,0,none,0
101882,2026-08-16,after,light,PC,Google,1,1,0,0,0,none,0
101883,2026-08-16,after,light,Android,Instagram,1,1,0,0,0,none,0
101884,2026-08-16,after,new,Android,Google,1,1,1,1,0,timeout_error,0
101885,2026-08-16,after,heavy,PC,Google,1,0,0,0,0,none,0
101886,2026-08-16,after,heavy,iOS,Direct,1,1,1,1,1,none,8487
101887,2026-08-16,after,new,Android,Direct,1,0,0,0,0,none,0
101888,2026-08-16,after,heavy,iOS,X,1,0,0,0,0,none,0
101889,2026-08-16,after,new,Android,Google,1,1,0,0,0,none,0
101890,2026-08-16,after,light,iOS,Direct,1,1,0,0,0,none,0
101891,2026-08-16,after,light,PC,X,1,0,0,0,0,none,0
101892,2026-08-16,after,new,PC,Google,1,1,1,1,1,none,5806
101893,2026-08-16,after,light,PC,Google,1,1,1,1,1,none,4987
101894,2026-08-16,after,new,iOS,X,1,0,0,0,0,none,0
101895,2026-08-16,after,new,iOS,Direct,1,1,1,1,1,none,4416
101896,2026-08-16,after,new,iOS,Instagram,1,0,0,0,0,none,0
101897,2026-08-16,after,new,Android,Google,1,1,1,1,0,timeout_error,0
101898,2026-08-16,after,heavy,Android,Direct,1,1,1,1,1,none,10265
101899,2026-08-16,after,new,Android,Direct,1,1,1,1,0,timeout_error,0
101900,2026-08-16,after,new,PC,X,1,1,0,0,0,timeout_error,0
101901,2026-08-16,after,heavy,Android,Google,1,1,0,0,0,none,0
101902,2026-08-16,after,light,iOS,Google,1,0,0,0,0,none,0
101903,2026-08-16,after,light,iOS,Instagram,1,1,0,0,0,none,0
101904,2026-08-16,after,new,PC,Google,1,1,1,1,1,none,4568
101905,2026-08-16,after,new,Android,Google,1,1,0,0,0,none,0
101906,2026-08-16,after,light,Android,Google,1,1,1,0,0,none,0
101907,2026-08-16,after,light,Android,Google,1,0,0,0,0,none,0
101908,2026-08-16,after,new,iOS,Instagram,1,1,1,0,0,none,0
101909,2026-08-16,after,new,Android,Direct,1,0,0,0,0,none,0
101910,2026-08-16,after,new,iOS,Direct,1,1,1,1,0,none,0
101911,2026-08-16,after,new,iOS,Google,1,0,0,0,0,none,0
101912,2026-08-16,after,light,PC,Google,1,1,0,0,0,none,0
101913,2026-08-16,after,light,iOS,Google,1,1,0,0,0,none,0
101914,2026-08-16,after,new,iOS,Direct,1,1,0,0,0,none,0
101915,2026-08-16,after,heavy,PC,Direct,1,0,0,0,0,none,0
101916,2026-08-16,after,new,Android,Google,1,1,1,1,0,timeout_error,0
101917,2026-08-16,after,light,PC,X,1,1,1,1,0,none,0
101918,2026-08-16,after,new,PC,Google,1,1,1,0,0,none,0
101919,2026-08-16,after,new,iOS,Direct,1,1,0,0,0,none,0
101920,2026-08-16,after,new,Android,X,1,1,0,0,0,none,0
101921,2026-08-17,after,new,PC,Instagram,1,1,1,1,1,none,2947
101922,2026-08-17,after,heavy,iOS,Instagram,1,1,1,0,0,none,0
101923,2026-08-17,after,new,PC,Google,1,1,0,0,0,none,0
101924,2026-08-17,after,light,iOS,Direct,1,1,1,1,0,none,0
101925,2026-08-17,after,light,PC,Google,1,1,0,0,0,none,0
101926,2026-08-17,after,new,iOS,X,1,1,1,1,1,none,3621
101927,2026-08-17,after,light,iOS,Google,1,1,1,1,1,none,6103
101928,2026-08-17,after,light,Android,Google,1,1,1,1,1,none,1136
101929,2026-08-17,after,heavy,PC,X,1,1,0,0,0,none,0
101930,2026-08-17,after,new,PC,Direct,1,1,1,1,1,none,3310
101931,2026-08-17,after,light,iOS,Direct,1,1,1,1,1,none,6745
101932,2026-08-17,after,light,PC,X,1,1,0,0,0,none,0
101933,2026-08-17,after,light,PC,Direct,1,0,0,0,0,none,0
101934,2026-08-17,after,new,Android,Google,1,1,1,1,1,none,3863
101935,2026-08-17,after,light,iOS,Instagram,1,1,1,1,0,none,0
101936,2026-08-17,after,light,iOS,Instagram,1,1,0,0,0,none,0
101937,2026-08-17,after,new,iOS,Instagram,1,0,0,0,0,none,0
101938,2026-08-17,after,heavy,Android,X,1,1,0,0,0,none,0
101939,2026-08-17,after,light,iOS,Instagram,1,1,1,1,1,none,6968
101940,2026-08-17,after,light,iOS,Instagram,1,1,1,0,0,none,0
101941,2026-08-17,after,light,Android,Instagram,1,1,1,1,1,none,7207
101942,2026-08-17,after,light,PC,Direct,1,1,0,0,0,none,0
101943,2026-08-17,after,new,iOS,Direct,1,1,0,0,0,none,0
101944,2026-08-17,after,new,PC,X,1,1,1,1,1,none,3709
101945,2026-08-17,after,light,PC,Google,1,1,1,1,1,none,7163
101946,2026-08-17,after,new,Android,X,1,1,1,0,0,none,0
101947,2026-08-17,after,new,Android,Instagram,1,1,0,0,0,none,0
101948,2026-08-17,after,light,Android,Direct,1,1,0,0,0,none,0
101949,2026-08-17,after,new,iOS,Google,1,0,0,0,0,none,0
101950,2026-08-17,after,new,Android,Google,1,0,0,0,0,none,0
101951,2026-08-17,after,heavy,Android,Instagram,1,1,0,0,0,none,0
101952,2026-08-17,after,new,PC,Instagram,1,1,0,0,0,none,0
101953,2026-08-17,after,light,Android,Google,1,1,0,0,0,none,0
101954,2026-08-17,after,light,Android,Google,1,1,1,1,1,none,5666
101955,2026-08-17,after,light,iOS,Google,1,1,1,1,1,none,6824
101956,2026-08-17,after,new,Android,Direct,1,1,1,1,1,none,5129
101957,2026-08-17,after,new,Android,Direct,1,1,1,1,1,none,4573
101958,2026-08-17,after,heavy,Android,Direct,1,1,0,0,0,none,0
101959,2026-08-17,after,new,Android,Google,1,1,1,0,0,none,0
101960,2026-08-17,after,light,iOS,Google,1,1,1,1,1,none,4989
101961,2026-08-17,after,light,iOS,Instagram,1,0,0,0,0,none,0
101962,2026-08-17,after,heavy,PC,Direct,1,1,1,1,1,none,6816
101963,2026-08-17,after,light,PC,Google,1,1,1,1,0,none,0
101964,2026-08-17,after,new,PC,X,1,1,1,1,1,none,5371
101965,2026-08-17,after,light,PC,Instagram,1,1,0,0,0,none,0
101966,2026-08-17,after,new,iOS,Google,1,1,1,1,1,none,5670
101967,2026-08-17,after,light,Android,Direct,1,1,1,1,1,none,5610
101968,2026-08-17,after,new,PC,Google,1,1,1,1,1,none,2444
101969,2026-08-17,after,heavy,iOS,Google,1,0,0,0,0,none,0
101970,2026-08-17,after,light,Android,Google,1,1,1,1,1,none,7797
101971,2026-08-17,after,light,iOS,Instagram,1,0,0,0,0,none,0
101972,2026-08-17,after,heavy,iOS,Direct,1,1,1,0,0,none,0
101973,2026-08-17,after,light,iOS,Direct,1,1,0,0,0,none,0
101974,2026-08-17,after,heavy,Android,Google,1,1,0,0,0,none,0
101975,2026-08-17,after,light,Android,Instagram,1,1,1,1,1,none,4490
101976,2026-08-17,after,light,PC,X,1,1,1,1,1,none,7482
101977,2026-08-17,after,new,Android,Direct,1,1,1,0,0,none,0
101978,2026-08-17,after,light,Android,Instagram,1,0,0,0,0,none,0
101979,2026-08-17,after,new,Android,X,1,1,1,1,0,timeout_error,0
101980,2026-08-17,after,light,iOS,Direct,1,1,0,0,0,none,0
101981,2026-08-17,after,light,Android,Google,1,0,0,0,0,none,0
101982,2026-08-17,after,light,Android,Google,1,1,1,1,0,none,0
101983,2026-08-17,after,new,iOS,Instagram,1,0,0,0,0,none,0
101984,2026-08-17,after,light,iOS,Instagram,1,1,0,0,0,none,0
101985,2026-08-17,after,light,PC,Instagram,1,1,1,0,0,none,0
101986,2026-08-17,after,light,iOS,X,1,1,1,1,0,none,0
101987,2026-08-17,after,light,Android,Direct,1,1,1,1,1,none,4088
101988,2026-08-17,after,new,iOS,Instagram,1,0,0,0,0,none,0
101989,2026-08-17,after,light,iOS,Google,1,1,1,1,1,none,5027
101990,2026-08-17,after,heavy,PC,X,1,1,1,1,1,none,7818
101991,2026-08-17,after,light,iOS,Instagram,1,1,1,0,0,none,0
101992,2026-08-17,after,new,iOS,Direct,1,1,0,0,0,none,0
101993,2026-08-17,after,light,Android,Google,1,1,1,1,0,none,0
101994,2026-08-17,after,new,iOS,Google,1,1,1,0,0,none,0
101995,2026-08-17,after,new,iOS,Instagram,1,1,1,1,1,none,1922
101996,2026-08-17,after,new,iOS,Google,1,1,0,0,0,none,0
101997,2026-08-17,after,new,PC,Google,1,1,1,0,0,none,0
101998,2026-08-17,after,light,iOS,Instagram,1,1,0,0,0,none,0
101999,2026-08-17,after,light,iOS,Direct,1,1,1,1,0,none,0
102000,2026-08-17,after,new,PC,Direct,1,1,1,0,0,none,0
102001,2026-08-17,after,new,Android,Google,1,1,1,1,1,none,4421
102002,2026-08-17,after,new,iOS,X,1,1,0,0,0,none,0
102003,2026-08-17,after,light,Android,Google,1,0,0,0,0,none,0
102004,2026-08-17,after,light,Android,Instagram,1,1,1,1,1,none,5497
102005,2026-08-17,after,new,iOS,Direct,1,1,1,1,1,none,6426
102006,2026-08-17,after,light,PC,X,1,1,0,0,0,none,0
102007,2026-08-17,after,heavy,iOS,Google,1,1,0,0,0,none,0
102008,2026-08-17,after,new,Android,Instagram,1,1,0,0,0,none,0
102009,2026-08-17,after,new,Android,Direct,1,1,1,1,1,none,4267
102010,2026-08-17,after,new,PC,Instagram,1,1,1,1,0,none,0
102011,2026-08-17,after,light,Android,Google,1,1,0,0,0,none,0
102012,2026-08-17,after,light,Android,Instagram,1,1,1,0,0,none,0
102013,2026-08-17,after,heavy,Android,Instagram,1,1,0,0,0,none,0
102014,2026-08-17,after,heavy,Android,Direct,1,1,0,0,0,none,0
102015,2026-08-17,after,heavy,Android,Google,1,1,0,0,0,none,0
102016,2026-08-17,after,heavy,PC,Direct,1,1,1,1,0,none,0
102017,2026-08-17,after,new,Android,Instagram,1,1,1,1,1,none,4139
102018,2026-08-17,after,heavy,Android,Instagram,1,1,1,1,1,none,6890
102019,2026-08-17,after,light,Android,Direct,1,1,1,1,1,none,7612
102020,2026-08-17,after,light,iOS,Direct,1,1,1,0,0,none,0
102021,2026-08-17,after,light,Android,Google,1,1,0,0,0,none,0
102022,2026-08-17,after,light,iOS,Instagram,1,1,1,0,0,none,0
102023,2026-08-17,after,heavy,PC,Direct,1,1,1,1,0,none,0
102024,2026-08-17,after,new,iOS,Google,1,1,1,1,1,none,3707
102025,2026-08-17,after,new,Android,Google,1,1,1,0,0,none,0
102026,2026-08-17,after,new,PC,Instagram,1,1,1,1,1,none,1826
102027,2026-08-17,after,light,iOS,X,1,1,0,0,0,none,0
102028,2026-08-17,after,light,Android,Google,1,1,0,0,0,none,0
102029,2026-08-17,after,heavy,Android,Direct,1,1,1,1,1,none,6082
102030,2026-08-17,after,light,PC,Instagram,1,0,0,0,0,none,0
102031,2026-08-17,after,heavy,PC,Instagram,1,1,1,1,1,none,16066
102032,2026-08-17,after,light,Android,Instagram,1,1,1,1,1,none,7337
102033,2026-08-17,after,light,iOS,Direct,1,1,1,1,1,none,8153
102034,2026-08-17,after,new,Android,Direct,1,1,0,0,0,none,0
102035,2026-08-17,after,new,iOS,Instagram,1,1,1,1,1,none,3372
102036,2026-08-17,after,light,iOS,Google,1,1,0,0,0,none,0
102037,2026-08-17,after,light,iOS,Google,1,1,0,0,0,none,0
102038,2026-08-17,after,light,Android,Direct,1,1,0,0,0,none,0
102039,2026-08-17,after,new,Android,X,1,1,0,0,0,none,0
102040,2026-08-17,after,light,iOS,X,1,0,0,0,0,none,0
102041,2026-08-18,after,light,iOS,X,1,1,1,1,1,none,1307
102042,2026-08-18,after,light,PC,Google,1,1,1,1,1,none,5520
102043,2026-08-18,after,heavy,PC,X,1,0,0,0,0,none,0
102044,2026-08-18,after,light,PC,Google,1,1,1,1,1,none,6253
102045,2026-08-18,after,light,PC,X,1,1,0,0,0,none,0
102046,2026-08-18,after,heavy,Android,Google,1,1,0,0,0,none,0
102047,2026-08-18,after,new,Android,Direct,1,1,1,1,0,timeout_error,0
102048,2026-08-18,after,light,iOS,X,1,1,0,0,0,none,0
102049,2026-08-18,after,light,Android,Direct,1,1,0,0,0,none,0
102050,2026-08-18,after,heavy,PC,Google,1,1,1,0,0,none,0
102051,2026-08-18,after,light,Android,Google,1,1,1,1,1,none,2845
102052,2026-08-18,after,heavy,Android,Instagram,1,1,1,1,1,none,11548
102053,2026-08-18,after,new,Android,Instagram,1,1,1,0,0,none,0
102054,2026-08-18,after,new,Android,Instagram,1,1,0,0,0,none,0
102055,2026-08-18,after,light,Android,Google,1,1,1,1,1,none,9035
102056,2026-08-18,after,light,iOS,X,1,1,1,1,1,none,6608
102057,2026-08-18,after,heavy,PC,Instagram,1,1,1,1,1,none,8313
102058,2026-08-18,after,light,Android,Google,1,1,0,0,0,none,0
102059,2026-08-18,after,new,PC,Google,1,1,1,1,0,none,0
102060,2026-08-18,after,new,Android,X,1,1,1,1,0,payment_api_error,0
102061,2026-08-18,after,new,Android,X,1,1,0,0,0,none,0
102062,2026-08-18,after,new,iOS,X,1,1,0,0,0,none,0
102063,2026-08-18,after,light,iOS,Google,1,0,0,0,0,none,0
102064,2026-08-18,after,new,iOS,Google,1,1,0,0,0,none,0
102065,2026-08-18,after,light,iOS,Direct,1,1,1,1,1,none,6274
102066,2026-08-18,after,new,PC,Google,1,1,0,0,0,none,0
102067,2026-08-18,after,light,iOS,Google,1,1,1,1,1,none,5049
102068,2026-08-18,after,new,Android,Google,1,1,0,0,0,none,0
102069,2026-08-18,after,light,iOS,Instagram,1,0,0,0,0,none,0
102070,2026-08-18,after,light,PC,Direct,1,1,0,0,0,none,0
102071,2026-08-18,after,light,Android,X,1,0,0,0,0,none,0
102072,2026-08-18,after,light,PC,Direct,1,1,1,1,0,none,0
102073,2026-08-18,after,light,Android,Google,1,1,1,0,0,none,0
102074,2026-08-18,after,heavy,PC,Google,1,1,1,1,1,none,14727
102075,2026-08-18,after,new,iOS,Instagram,1,0,0,0,0,none,0
102076,2026-08-18,after,light,PC,Instagram,1,0,0,0,0,none,0
102077,2026-08-18,after,heavy,Android,Google,1,1,1,1,1,none,10367
102078,2026-08-18,after,light,Android,X,1,1,1,1,1,none,8201
102079,2026-08-18,after,heavy,Android,Google,1,0,0,0,0,none,0
102080,2026-08-18,after,new,iOS,X,1,1,1,1,1,none,5420
102081,2026-08-18,after,new,Android,Instagram,1,1,1,1,0,timeout_error,0
102082,2026-08-18,after,heavy,PC,Google,1,0,0,0,0,none,0
102083,2026-08-18,after,light,PC,Direct,1,1,0,0,0,none,0
102084,2026-08-18,after,light,iOS,Google,1,0,0,0,0,none,0
102085,2026-08-18,after,new,Android,Google,1,1,0,0,0,none,0
102086,2026-08-18,after,light,Android,Google,1,1,1,1,1,none,5070
102087,2026-08-18,after,light,Android,X,1,1,1,0,0,none,0
102088,2026-08-18,after,new,PC,Google,1,1,0,0,0,none,0
102089,2026-08-18,after,light,PC,Instagram,1,1,1,0,0,none,0
102090,2026-08-18,after,new,iOS,Google,1,1,0,0,0,none,0
102091,2026-08-18,after,heavy,PC,Google,1,1,0,0,0,none,0
102092,2026-08-18,after,new,PC,Direct,1,0,0,0,0,none,0
102093,2026-08-18,after,heavy,iOS,Google,1,1,1,1,0,none,0
102094,2026-08-18,after,light,iOS,Google,1,0,0,0,0,none,0
102095,2026-08-18,after,new,Android,Google,1,1,1,1,0,payment_api_error,0
102096,2026-08-18,after,light,Android,Google,1,1,1,1,1,none,8135
102097,2026-08-18,after,light,Android,Google,1,0,0,0,0,none,0
102098,2026-08-18,after,new,iOS,Instagram,1,0,0,0,0,none,0
102099,2026-08-18,after,new,Android,Direct,1,0,0,0,0,none,0
102100,2026-08-18,after,new,PC,Direct,1,1,1,1,1,none,2494
102101,2026-08-18,after,new,PC,Google,1,1,1,1,1,none,4761
102102,2026-08-18,after,new,Android,Direct,1,1,1,0,0,none,0
102103,2026-08-18,after,light,iOS,Google,1,1,0,0,0,none,0
102104,2026-08-18,after,light,PC,Google,1,0,0,0,0,none,0
102105,2026-08-18,after,new,PC,Direct,1,1,1,0,0,none,0
102106,2026-08-18,after,light,Android,Instagram,1,1,1,1,1,none,4398
102107,2026-08-18,after,light,Android,Google,1,0,0,0,0,none,0
102108,2026-08-18,after,light,iOS,Google,1,1,1,0,0,none,0
102109,2026-08-18,after,light,Android,Google,1,1,0,0,0,none,0
102110,2026-08-18,after,light,PC,Google,1,1,1,1,1,none,7243
102111,2026-08-18,after,heavy,Android,X,1,1,1,0,0,none,0
102112,2026-08-18,after,light,iOS,Instagram,1,1,1,0,0,none,0
102113,2026-08-18,after,light,PC,Google,1,1,1,1,1,none,3264
102114,2026-08-18,after,new,Android,Direct,1,0,0,0,0,none,0
102115,2026-08-18,after,light,Android,X,1,1,1,1,1,none,6731
102116,2026-08-18,after,heavy,PC,X,1,1,1,1,1,none,9932
102117,2026-08-18,after,heavy,iOS,Instagram,1,1,0,0,0,none,0
102118,2026-08-18,after,light,PC,X,1,1,1,0,0,none,0
102119,2026-08-18,after,new,iOS,X,1,1,1,0,0,none,0
102120,2026-08-18,after,light,iOS,Instagram,1,1,0,0,0,none,0
102121,2026-08-18,after,light,iOS,Instagram,1,1,0,0,0,none,0
102122,2026-08-18,after,new,iOS,Direct,1,1,0,0,0,none,0
102123,2026-08-18,after,heavy,iOS,Direct,1,0,0,0,0,none,0
102124,2026-08-18,after,light,Android,Instagram,1,1,1,1,1,none,2851
102125,2026-08-18,after,new,Android,X,1,1,1,1,0,timeout_error,0
102126,2026-08-18,after,heavy,iOS,Direct,1,0,0,0,0,none,0
102127,2026-08-18,after,light,PC,Direct,1,1,1,0,0,none,0
102128,2026-08-18,after,light,iOS,Google,1,1,1,1,1,none,6629
102129,2026-08-18,after,light,Android,Instagram,1,1,1,0,0,none,0
102130,2026-08-18,after,new,iOS,Direct,1,1,0,0,0,none,0
102131,2026-08-18,after,light,PC,Instagram,1,1,1,1,1,none,6753
102132,2026-08-18,after,light,iOS,Direct,1,1,1,1,1,none,6030
102133,2026-08-18,after,new,iOS,Direct,1,1,0,0,0,none,0
102134,2026-08-18,after,heavy,iOS,Google,1,1,0,0,0,none,0
102135,2026-08-18,after,light,PC,Google,1,1,0,0,0,none,0
102136,2026-08-18,after,light,Android,Google,1,1,0,0,0,none,0
102137,2026-08-18,after,new,iOS,Instagram,1,1,0,0,0,none,0
102138,2026-08-18,after,new,iOS,X,1,0,0,0,0,none,0
102139,2026-08-18,after,light,Android,X,1,1,1,0,0,none,0
102140,2026-08-18,after,heavy,PC,Google,1,1,1,1,1,none,8263
102141,2026-08-18,after,light,PC,Direct,1,1,1,1,0,none,0
102142,2026-08-18,after,light,Android,X,1,1,1,0,0,none,0
102143,2026-08-18,after,new,iOS,Instagram,1,1,1,1,1,none,4679
102144,2026-08-18,after,heavy,iOS,Google,1,1,1,1,1,none,15812
102145,2026-08-18,after,light,Android,Direct,1,1,0,0,0,none,0
102146,2026-08-18,after,heavy,iOS,Google,1,1,0,0,0,none,0
102147,2026-08-18,after,light,iOS,Google,1,1,1,1,1,none,7023
102148,2026-08-18,after,light,iOS,X,1,1,0,0,0,none,0
102149,2026-08-18,after,heavy,iOS,X,1,0,0,0,0,none,0
102150,2026-08-18,after,light,iOS,Direct,1,1,1,1,1,none,8580
102151,2026-08-18,after,new,Android,Instagram,1,1,0,0,0,none,0
102152,2026-08-18,after,light,iOS,Direct,1,1,0,0,0,none,0
102153,2026-08-18,after,light,Android,X,1,1,1,0,0,none,0
102154,2026-08-18,after,light,iOS,Google,1,1,1,0,0,none,0
102155,2026-08-18,after,new,iOS,X,1,0,0,0,0,none,0
102156,2026-08-18,after,new,Android,X,1,0,0,0,0,none,0
102157,2026-08-18,after,heavy,iOS,X,1,0,0,0,0,none,0
102158,2026-08-18,after,light,Android,Direct,1,1,0,0,0,none,0
102159,2026-08-18,after,light,Android,Instagram,1,1,1,0,0,none,0
102160,2026-08-18,after,new,Android,Direct,1,1,1,1,0,timeout_error,0
102161,2026-08-19,after,new,Android,Instagram,1,1,1,0,0,none,0
102162,2026-08-19,after,light,Android,Google,1,0,0,0,0,none,0
102163,2026-08-19,after,new,PC,Google,1,1,0,0,0,payment_api_error,0
102164,2026-08-19,after,light,PC,Direct,1,1,1,1,1,none,6689
102165,2026-08-19,after,new,PC,Direct,1,1,1,1,0,none,0
102166,2026-08-19,after,light,Android,Google,1,0,0,0,0,none,0
102167,2026-08-19,after,heavy,Android,Direct,1,1,1,1,1,none,6996
102168,2026-08-19,after,heavy,Android,X,1,1,0,0,0,none,0
102169,2026-08-19,after,light,iOS,Direct,1,1,0,0,0,none,0
102170,2026-08-19,after,heavy,Android,Instagram,1,1,0,0,0,none,0
102171,2026-08-19,after,light,Android,Google,1,0,0,0,0,none,0
102172,2026-08-19,after,light,PC,Direct,1,1,1,1,0,none,0
102173,2026-08-19,after,light,Android,X,1,0,0,0,0,none,0
102174,2026-08-19,after,new,Android,Google,1,1,1,1,0,none,0
102175,2026-08-19,after,light,PC,X,1,1,0,0,0,none,0
102176,2026-08-19,after,heavy,iOS,Instagram,1,1,1,1,1,none,10658
102177,2026-08-19,after,light,PC,Google,1,1,1,1,0,none,0
102178,2026-08-19,after,light,PC,X,1,0,0,0,0,none,0
102179,2026-08-19,after,light,iOS,Instagram,1,1,0,0,0,none,0
102180,2026-08-19,after,light,Android,X,1,1,1,1,0,none,0
102181,2026-08-19,after,light,iOS,Instagram,1,1,0,0,0,none,0
102182,2026-08-19,after,light,PC,Instagram,1,1,0,0,0,none,0
102183,2026-08-19,after,light,Android,Direct,1,1,0,0,0,none,0
102184,2026-08-19,after,new,iOS,Google,1,1,0,0,0,none,0
102185,2026-08-19,after,new,iOS,Direct,1,1,0,0,0,none,0
102186,2026-08-19,after,light,iOS,Google,1,1,1,1,1,none,6069
102187,2026-08-19,after,new,iOS,Direct,1,1,0,0,0,none,0
102188,2026-08-19,after,light,Android,X,1,1,1,0,0,none,0
102189,2026-08-19,after,heavy,iOS,Google,1,1,0,0,0,none,0
102190,2026-08-19,after,new,Android,Direct,1,1,1,1,0,none,0
102191,2026-08-19,after,light,Android,Direct,1,1,0,0,0,none,0
102192,2026-08-19,after,new,PC,Google,1,0,0,0,0,none,0
102193,2026-08-19,after,light,Android,Instagram,1,1,0,0,0,none,0
102194,2026-08-19,after,light,iOS,Direct,1,1,0,0,0,timeout_error,0
102195,2026-08-19,after,light,iOS,Direct,1,1,0,0,0,none,0
102196,2026-08-19,after,light,Android,Direct,1,1,1,1,1,none,7390
102197,2026-08-19,after,new,iOS,Instagram,1,0,0,0,0,none,0
102198,2026-08-19,after,light,iOS,Instagram,1,0,0,0,0,none,0
102199,2026-08-19,after,new,Android,Direct,1,1,1,1,0,timeout_error,0
102200,2026-08-19,after,light,Android,Google,1,1,0,0,0,none,0
102201,2026-08-19,after,light,Android,Google,1,0,0,0,0,none,0
102202,2026-08-19,after,light,Android,Google,1,1,1,1,0,none,0
102203,2026-08-19,after,heavy,iOS,Google,1,1,1,0,0,none,0
102204,2026-08-19,after,heavy,iOS,Direct,1,1,0,0,0,none,0
102205,2026-08-19,after,new,iOS,Google,1,1,0,0,0,none,0
102206,2026-08-19,after,new,Android,X,1,0,0,0,0,none,0
102207,2026-08-19,after,new,PC,Direct,1,1,1,0,0,none,0
102208,2026-08-19,after,new,iOS,Google,1,1,1,0,0,none,0
102209,2026-08-19,after,light,PC,X,1,1,0,0,0,none,0
102210,2026-08-19,after,new,iOS,Google,1,1,0,0,0,none,0
102211,2026-08-19,after,new,Android,Direct,1,1,1,0,0,none,0
102212,2026-08-19,after,new,Android,X,1,1,1,0,0,none,0
102213,2026-08-19,after,light,Android,Instagram,1,0,0,0,0,none,0
102214,2026-08-19,after,light,iOS,Instagram,1,1,1,1,0,none,0
102215,2026-08-19,after,light,PC,Direct,1,1,0,0,0,none,0
102216,2026-08-19,after,light,iOS,X,1,1,0,0,0,none,0
102217,2026-08-19,after,light,Android,X,1,1,1,1,1,none,6516
102218,2026-08-19,after,new,iOS,X,1,1,1,0,0,none,0
102219,2026-08-19,after,new,Android,Google,1,0,0,0,0,none,0
102220,2026-08-19,after,heavy,Android,Google,1,0,0,0,0,none,0
102221,2026-08-19,after,new,Android,Google,1,0,0,0,0,none,0
102222,2026-08-19,after,heavy,Android,Instagram,1,1,0,0,0,none,0
102223,2026-08-19,after,light,iOS,Google,1,1,0,0,0,none,0
102224,2026-08-19,after,new,iOS,Google,1,1,1,0,0,none,0
102225,2026-08-19,after,light,iOS,Instagram,1,1,1,1,1,none,7390
102226,2026-08-19,after,light,iOS,Google,1,1,1,1,1,none,5478
102227,2026-08-19,after,light,PC,Instagram,1,1,0,0,0,none,0
102228,2026-08-19,after,light,iOS,Direct,1,1,0,0,0,none,0
102229,2026-08-19,after,new,Android,Direct,1,1,1,1,1,none,4147
102230,2026-08-19,after,new,iOS,Google,1,1,1,1,0,none,0
102231,2026-08-19,after,light,iOS,Direct,1,1,1,1,1,none,6500
102232,2026-08-19,after,new,Android,Google,1,0,0,0,0,none,0
102233,2026-08-19,after,light,iOS,Instagram,1,1,1,0,0,none,0
102234,2026-08-19,after,light,iOS,Google,1,1,1,1,1,none,5653
102235,2026-08-19,after,light,iOS,Google,1,1,1,1,0,none,0
102236,2026-08-19,after,heavy,PC,Instagram,1,0,0,0,0,none,0
102237,2026-08-19,after,light,Android,Instagram,1,1,0,0,0,none,0
102238,2026-08-19,after,light,iOS,Instagram,1,0,0,0,0,none,0
102239,2026-08-19,after,light,iOS,Google,1,1,1,1,1,none,8035
102240,2026-08-19,after,light,iOS,X,1,1,0,0,0,none,0
102241,2026-08-19,after,new,Android,Instagram,1,1,1,1,0,payment_api_error,0
102242,2026-08-19,after,new,PC,X,1,1,1,1,1,none,2904
102243,2026-08-19,after,light,PC,Direct,1,1,0,0,0,none,0
102244,2026-08-19,after,new,PC,X,1,1,1,1,0,none,0
102245,2026-08-19,after,light,iOS,Direct,1,1,1,1,0,none,0
102246,2026-08-19,after,light,Android,Direct,1,1,0,0,0,none,0
102247,2026-08-19,after,light,PC,Instagram,1,1,0,0,0,none,0
102248,2026-08-19,after,light,Android,X,1,1,1,1,0,none,0
102249,2026-08-19,after,light,Android,Google,1,1,1,0,0,none,0
102250,2026-08-19,after,heavy,Android,Instagram,1,1,1,1,1,none,11619
102251,2026-08-19,after,heavy,Android,Google,1,1,0,0,0,none,0
102252,2026-08-19,after,light,PC,Direct,1,0,0,0,0,none,0
102253,2026-08-19,after,heavy,Android,Direct,1,1,0,0,0,none,0
102254,2026-08-19,after,light,PC,Instagram,1,1,0,0,0,none,0
102255,2026-08-19,after,new,iOS,X,1,1,0,0,0,none,0
102256,2026-08-19,after,heavy,iOS,Direct,1,0,0,0,0,none,0
102257,2026-08-19,after,light,Android,Instagram,1,1,0,0,0,none,0
102258,2026-08-19,after,light,iOS,Google,1,0,0,0,0,none,0
102259,2026-08-19,after,light,PC,Direct,1,1,0,0,0,none,0
102260,2026-08-19,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102261,2026-08-19,after,light,Android,Instagram,1,1,1,1,1,none,4588
102262,2026-08-19,after,new,Android,Instagram,1,1,1,1,1,none,4535
102263,2026-08-19,after,new,PC,Direct,1,1,1,1,1,none,4962
102264,2026-08-19,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102265,2026-08-19,after,new,iOS,Google,1,0,0,0,0,none,0
102266,2026-08-19,after,light,iOS,Instagram,1,1,1,0,0,none,0
102267,2026-08-19,after,light,PC,Instagram,1,1,1,1,1,none,7124
102268,2026-08-19,after,new,Android,Instagram,1,1,0,0,0,none,0
102269,2026-08-19,after,new,Android,Google,1,1,0,0,0,none,0
